STATION_NAME,DATE,PRCP,SNWD,SNOW,ACMH,ACSH,PSUN,TSUN,TAVG,TMAX,TMIN,AWND,WSFG,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT10,WT19,weekday,month,day,year,week,season
LANSING CAPITAL CITY AIRPORT MI US,1988-11-19,0.07,0.0,0.0,100,100,NA,0,NA,44,40,8.1,24.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Nov,19,1988.0,47.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-20,0.33,0.0,0.0,100,100,NA,0,NA,43,35,10.3,24.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Nov,20,1988.0,47.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-21,0.0,0.0,0.0,80,80,NA,90,NA,38,31,8.3,18.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Nov,21,1988.0,47.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-22,0.0,0.0,0.0,80,100,NA,0,NA,39,29,5.6,11.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Nov,22,1988.0,47.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-23,0.0,0.0,0.0,70,90,NA,281,NA,42,26,8.1,20.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Nov,23,1988.0,47.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-24,0.0,0.0,0.0,20,10,NA,458,NA,56,32,9.4,16.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Nov,24,1988.0,47.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-25,0.0,0.0,0.0,70,80,NA,363,NA,57,36,10.3,20.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Nov,25,1988.0,48.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-26,0.21,0.0,0.0,100,100,NA,0,NA,56,51,12.8,30.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Sat,Nov,26,1988.0,48.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-27,0.06,0.0,0.0,100,100,NA,0,NA,54,36,18.8,42.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sun,Nov,27,1988.0,48.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-28,0.0,0.0,0.0,100,100,NA,52,NA,39,29,14.1,38.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mon,Nov,28,1988.0,48.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-29,0.0,0.0,0.0,100,100,NA,0,NA,41,29,12.3,30.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Tues,Nov,29,1988.0,48.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-11-30,0.07,0.0,0.8,100,100,NA,0,NA,42,32,13.2,30.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Wed,Nov,30,1988.0,48.0,fall
LANSING CAPITAL CITY AIRPORT MI US,1988-12-01,0.03,1.0,0.3,90,90,NA,80,NA,33,24,8.5,19.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thurs,Dec,1,1988.0,48.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-02,0.0,0.0,0.0,60,100,NA,425,NA,39,25,17.4,31.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Fri,Dec,2,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-03,0.0,0.0,0.0,20,40,NA,471,NA,50,27,15.0,32.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Dec,3,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-04,0.0,0.0,0.0,60,80,NA,278,NA,40,19,10.3,25.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Dec,4,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-05,0.0,0.0,0.0,80,90,NA,125,NA,40,31,12.8,23.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Dec,5,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-06,0.0,0.0,0.0,0,0,NA,550,NA,52,33,13.4,30.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Dec,6,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-07,0.0,0.0,0.0,80,100,NA,137,NA,40,29,6.7,15.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wed,Dec,7,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-08,0.0,0.0,0.1,40,40,NA,529,NA,32,19,8.9,20.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thurs,Dec,8,1988.0,49.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-09,0.02,1.0,0.6,80,60,NA,439,NA,27,16,10.1,21.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Fri,Dec,9,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-10,0.06,1.0,1.0,70,80,NA,462,NA,21,9,6.9,18.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sat,Dec,10,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-11,0.0,1.0,0.0,30,70,NA,477,NA,19,1,3.8,12.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Dec,11,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-12,0.02,0.0,0.4,70,90,NA,440,NA,21,-1,11.0,24.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mon,Dec,12,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-13,0.02,1.0,0.4,80,80,NA,131,NA,35,21,11.2,24.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Tues,Dec,13,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-14,0.01,1.0,0.2,90,70,NA,222,NA,44,29,16.6,34.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Wed,Dec,14,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-15,0.03,0.0,0.3,60,90,NA,180,NA,32,6,12.3,33.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thurs,Dec,15,1988.0,50.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-16,0.02,0.0,0.4,90,100,NA,0,NA,18,6,10.5,20.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Fri,Dec,16,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-17,0.02,0.0,0.4,90,90,NA,67,NA,26,13,8.9,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sat,Dec,17,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-18,0.02,1.0,0.8,100,100,NA,0,NA,26,15,11.4,26.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sun,Dec,18,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-19,0.0,1.0,0.0,50,30,NA,490,NA,50,20,12.1,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Dec,19,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-20,0.06,0.0,0.0,80,70,NA,250,NA,56,35,22.6,46.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Dec,20,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-21,0.0,0.0,0.0,90,100,NA,0,NA,35,28,8.9,35.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Dec,21,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-22,0.29,0.0,0.0,80,80,NA,288,NA,36,22,13.4,38.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Dec,22,1988.0,51.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-23,0.05,0.0,0.0,50,40,NA,305,NA,46,35,18.8,47.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Dec,23,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-24,0.01,0.0,0.0,90,100,NA,102,NA,41,26,5.6,24.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sat,Dec,24,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-25,0.01,0.0,0.2,60,70,NA,300,NA,34,17,15.4,34.4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sun,Dec,25,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-26,0.05,0.0,1.8,80,100,NA,0,NA,26,16,6.5,20.8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mon,Dec,26,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-27,0.5,2.0,0.6,100,100,NA,0,NA,41,26,14.5,27.5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Tues,Dec,27,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-28,0.0,1.0,0.0,90,80,NA,140,NA,29,20,15.7,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wed,Dec,28,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-29,0.04,2.0,1.0,80,90,NA,82,NA,22,11,8.5,20.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thurs,Dec,29,1988.0,52.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-30,0.0,2.0,0.0,20,0,NA,337,NA,31,13,10.1,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Dec,30,1988.0,53.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1988-12-31,0.0,2.0,0.0,20,20,NA,525,NA,34,13,5.4,11.4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Dec,31,1988.0,53.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-01,0.0,1.0,0.0,70,70,NA,327,NA,33,15,6.5,24.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Jan,1,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-02,0.0,1.0,0.0,100,100,NA,0,NA,32,21,16.1,34.4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Mon,Jan,2,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-03,0.07,1.0,2.1,100,100,NA,0,NA,27,16,10.1,21.9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Tues,Jan,3,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-04,0.0,2.0,0.2,50,20,NA,491,NA,20,-7,6.9,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wed,Jan,4,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-05,0.0,2.0,0.0,80,100,NA,0,NA,29,15,9.2,17.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Jan,5,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-06,0.1,4.0,1.7,100,100,NA,0,NA,31,26,8.7,16.1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Fri,Jan,6,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-07,0.45,4.0,0.0,100,100,NA,0,NA,53,29,13.0,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Sat,Jan,7,1989.0,1.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-08,0.02,0.0,0.8,100,90,NA,52,NA,50,14,25.9,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sun,Jan,8,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-09,0.01,1.0,0.3,50,70,NA,426,NA,21,9,12.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mon,Jan,9,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-10,0.0,1.0,0.0,70,80,NA,401,NA,36,20,14.1,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Tues,Jan,10,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-11,0.02,0.0,0.0,70,70,NA,457,NA,35,14,11.6,27.5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Jan,11,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-12,0.01,0.0,0.0,60,80,NA,469,NA,42,24,15.9,32.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Jan,12,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-13,0.0,0.0,0.1,30,20,NA,526,NA,31,18,10.5,25.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Fri,Jan,13,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-14,0.17,0.0,2.0,70,100,NA,0,NA,27,19,8.5,18.3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sat,Jan,14,1989.0,2.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-15,0.0,2.0,0.0,90,90,NA,275,NA,37,27,12.5,25.3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Jan,15,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-16,0.0,0.0,0.0,70,80,NA,321,NA,37,26,13.0,25.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mon,Jan,16,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-17,0.0,0.0,0.0,80,80,NA,340,NA,39,34,13.6,33.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Jan,17,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-18,0.0,0.0,0.0,70,40,NA,326,NA,45,32,15.2,27.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Wed,Jan,18,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-19,0.0,0.0,0.0,80,70,NA,400,NA,46,31,12.8,25.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Jan,19,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-20,0.0,0.0,0.0,50,60,NA,396,NA,37,15,14.3,30.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Fri,Jan,20,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-21,0.0,0.0,0.0,20,30,NA,555,NA,31,10,10.3,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Jan,21,1989.0,3.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-22,0.0,0.0,0.0,10,10,NA,576,NA,46,29,15.4,25.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Jan,22,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-23,0.0,0.0,0.0,30,10,NA,494,NA,52,32,10.3,24.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Jan,23,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-24,0.0,0.0,0.0,100,100,NA,284,NA,41,30,9.4,24.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Tues,Jan,24,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-25,0.16,0.0,0.0,100,100,NA,0,NA,36,31,12.5,21.9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Wed,Jan,25,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-26,0.0,0.0,0.0,90,100,NA,0,NA,45,28,13.0,26.4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,Jan,26,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-27,0.0,0.0,0.0,30,30,NA,572,NA,40,29,12.1,28.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Jan,27,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-28,0.0,0.0,0.0,50,60,NA,558,NA,50,31,13.0,28.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Jan,28,1989.0,4.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-29,0.14,0.0,0.0,100,100,NA,0,NA,41,36,9.6,26.4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Jan,29,1989.0,5.0,winter
LANSING CAPITAL CITY AIRPORT MI US,1989-01-30,0.0,0.0,0.0,90,100,NA,57,NA,40,33,13.6,24.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Mon,Jan,30,1989.0,5.0,winter
